bathrooms,land_size_m2,building_age,electricity_power,district,location,description,city,certificate,url,bedrooms,property_condition,price_in_rp,building_size_m2,title,carports,floor_count
3,1362 m²,,Lainnya,Kemang,"Kemang, Jakarta Selatan","It has nice garden and swimming pool.
Located in strategic and quite area.

For further information and other alternatives, please call Febe 0813 1122 9xxx 

Thanks",Jakarta Selatan,Lainnya,https://www.rumah123.com/properti/jakarta-selatan/hor9811372/,5,,Rp 35 Juta per bulan,555 m²,Nice House  At Kemang,,
3,144 m²,,Lainnya,Jakarta Garden City,"Jakarta Garden City, Jakarta Timur","M150
Disewakan Rumah Di Jakarta Garden City Jgc Semi Furnished Jakarta Timur
Cluster wisteria
Lt 144m
Lb 144m
kt 4
km 3
3 lantai
Harga 135jt per tahun",Jakarta Timur,SHM,https://www.rumah123.com/properti/jakarta-timur/hor38863613/,4,Bagus,Rp 135 Juta/tahun,144 m²,Disewakan Rumah Di Jakarta Garden City Jgc Semi Furnished 3 Lantai Jakarta Timur,,3
2,45 m²,,4400 Watt,Pantai Indah Kapuk 2,"Pantai Indah Kapuk 2, Jakarta Utara","FURNISH BARU
SESUAI YANG ADA DI FOTO
HABIS RENOVASI
BRAND NEW

BELUM PERNAH TERSEWA SEBELUMNYA

CLUSTER SAN ANTONIO
HADAP BARAT DAYA
UKURAN 4,5 X 10
2 LANTAI
2 KAMAR

PENTING!
UNTUK RUMAH PIK2 SUDAH SEMAKIN JARANG YA
KARENA SUDAH MULAI RAME

JADI LANGSUNG GAS SAJA KE KONTAK SAYA
0823-8888-9xxx",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor38881478/,2,Bagus,Rp 71 Juta/tahun,80 m²,DISEWAKAN CLUSTER SAN ANTONIO 2 KAMAR RUMAH PIK 2 FURNISH,1,2
4,360 m²,,4400 Watt,Golf Island,"Golf Island, Jakarta Utara","Dijual / Disewakan
Rumah Golf Island
12x30 Boulevard
LB 500m2
4+1 KT
4+1 KM
Full Furnished
Hadap Timur Laut
Jual 23M
Sewa Min. 3 th harga 600jt

Mayumi - 087821020xxx",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39338477/,4,Bagus,Rp 200 Juta/tahun,500 m²,Disewakan Rumah Golf Island 12x30 Furnished 4+1 Kamar Tidur,2,2
3,148 m²,,Lainnya,Dau,"Dau, Malang","Disewakan Rumah Bagus Furnished Strategis Di Villa Puncak Tidar

Bangunan bagus dan terawat

Lokasi dekat ke :
- kampus machung
- sekolah kalam kudus
- sekolah charis
- kawasan elpico park

Luas tanah 148
Luas bangunan 130
Kamar tidur 5
Kamar mandi  3
Bangunan lantai 1.5
Carport
Garden
PLN
PDAM
Legalitas SHM

Benefit bagi penyewa rumah ini :
- lokasi sangat strategis 
- perumahan one gate system
- cocok untuk hunian 
- full furnished",Malang,SHM,https://www.rumah123.com/properti/malang/hor39065217/,5,Bagus,Rp 40 Juta/tahun,130 m²,"Disewakan Rumah Bagus Furnished Strategis Di Villa Puncak Tidar, Malang",1,2
2,360 m²,,5500 Watt,Semarang Barat,"Semarang Barat, Semarang","Disewakan Rumah di Jl. Grand Marina, Semarang 
Harga Sewa Furnished: 95 Juta/Tahun
Harga Sewa Unfurnished: 75Juta/Tahun
Luas Tanah: 360m²
Luas Bangunan: 300m²
Kamar Tidur: 3+1
Kamar Mandi: 2+1
Dapur: 1
Listrik: 5500watt
Air: PAM
AC: Split",Semarang,SHM,https://www.rumah123.com/properti/semarang/hor18571353/,3,Bagus,Rp 75 Juta/tahun,300 m²,"Rumah Sewa Furnished 95 juta/Unfurnished 75 juta di Grand Marina, Semarang, dekat airport",1,1
5,120 m²,,Lainnya,Muara Karang,"Muara Karang, Jakarta Utara","DISEWA

Rumah di Muara Karang
Luas 8 x 15
Kosongan
Kamar Tidur 5
Kamar Mandi 5
2.5 Lantai
Hadap Utara
Air PAM
Listrik 33000 W

Price - 100 juta / tahun

Jason Theodore (Ave Pro) - 081283556xxx",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39268593/,5,Bagus,Rp 100 Juta/tahun,160 m²,DISEWA Rumah di Muara Karang Luas 8 x 15 2.5 Lantai,,3
3,250 m²,,Lainnya,Golf Island,"Golf Island, Jakarta Utara","DISEWA

Rumah di Golf Island
Luas 10 x 25
Furnished
Kondisi Sangat Rapih

Price - 320 juta / tahun
Sewa 2 tahun 310 juta / tahun
Sewa 3 tahun 300 juta / tahun

Theo (AVE PRO) - 081283556xxx",Jakarta Utara,Lainnya,https://www.rumah123.com/properti/jakarta-utara/hor18541804/,4,Baru,Rp 300 Juta per tahun,420 m²,Disewa Rumah Furnished Golf Island Pik Luas 10 X 25,,2
4,200 m²,,Lainnya,Pluit,"Pluit, Jakarta Utara","Dijual / Disewa

Rumah Di Pluit Putra Dalam
Luas 10 X 20
3.5 Lantai

Price - 180 Juta / Tahun (Sewa) Or 7.5 M Nego (Jual)
Sewa 2 tahun harga 160 juta / tahun

Theo (Ave Pro) - 081283556xxx",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor17909374/,4,Bagus,Rp 180 Juta per tahun,560 m²,Dijual / Disewa Rumah Di Pluit Putra 3.5 Lantai Luas 10 X 20,,4
3,196 m²,,7700 Watt,Cakung,"Cakung, Jakarta Timur","[ FOR RENT ]
JARANG ADA!!! RUMAH LUAS SEMI FURNISHED CLUSTER TERDEPAN JAKARTA GARDEN CITY 
CAKUNG, JAKARTA TIMUR
====================================

SPESIFIKASI UNIT :
Luas Tanah 196 m2 (7x28)
Luas Bangunan 150 m2
KT 3+1 KM 2+1
Listrik 7700 watt
Hadap Selatan 
Legalitas SHM

KEUNGGULAN  :
- Selangkah ke AEON Mall dan IKEA Jakarta Garden City
* Dekat Sekolah Internasional (Global Mandiri, Saint John's School, Jakarta International School)
* Pusat Kuliner (Gacoan, Pizza Hut, McD, Richeese Factory, Tomoro Coffee, Sushi Yay, Sambal Bakar, Kofei, dll)
* Pasar Bersih Modern
* Akses langsung pintu toll JORR Jakarta
* Akses Kelapa Gading 10 menit
* Akses Toll Tj priok - Ancol – Bandara Soetta

HARGA :
Rp. 150.000.xxx,- (nego tipis)

INFO DAN SURVEY :
Saafia 0815-1111-8xxx",Jakarta Timur,SHM,https://www.rumah123.com/properti/jakarta-timur/hor39372398/,4,Bagus,Rp 150 Juta/tahun,150 m²,Jarang Ada!!! Rumah Luas Semi Furnished Cluster Terdepan Jakarta Garden City,2,3
3,75 m²,,4400 Watt,Pantai Indah Kapuk 2,"Pantai Indah Kapuk 2, Jakarta Utara","Disewakan Termurah Rumah PIK Milenial 3BR Furnished 6x12,5 Siap Huni 

2 Lantai
3+1 KT
3+1 KM
Furnish :
3 AC
3 Ranjang
Sofa
Kitchen set + Meja makan
3 Lemari

4400 watt 
Siap Huni
Ready Show Unit

More Info:
082172121xxx
Monika
Jual - Beli - Sewa Property PIK
Pantai Indah Kapuk",Jakarta Utara,PPJB,https://www.rumah123.com/properti/jakarta-utara/hor38867905/,3,Bagus,Rp 65 Juta/tahun,92 m²,"Disewakan Termurah Rumah PIK Milenial 3BR Furnished 6x12,5 Siap Huni",1,2
2,90 m²,,Lainnya,Kelapa Gading,"Kelapa Gading, Jakarta Utara","Rumah di Kelapa Kopyor Timur Area Kelapa Gading  Jakarta Utara 
LT        : 6x15 m2 (90)

KT : 2+1

KM : 2

JML LANTAI : 1,5

HADAP : UTARA

AC : 2 UNIT

Lokasi strategis dengan jalan raya, Keamanan 24  Jam

Minimal sewa 2 tahun, Harga yang tertera adalah harga sewa pertahun. (Rmh-S/4252)",Jakarta Utara,Lainnya,https://www.rumah123.com/properti/jakarta-utara/hor19352754/,2,Bagus,Rp 65 Juta/tahun,90 m²,Rumah di Kelapa Kopyor Timur Area Kelapa Gading  Jakarta Utara,,2
5,648 m²,,Lainnya,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Disewakan rumah mewah di kawasan elite Kebayoran Baru, Jakarta Selatan. Lokasi sangat strategis dan populer di kalangan ekspatriat — dekat dengan pusat bisnis SCBD, sekolah internasional, dan kedutaan asing.",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39432729/,5,Bagus,Rp 110 Juta/bulan,700 m²,House For Rent In Kebayoran Baru - 5 Menitan Ke Senayan,4,2
4,148 m²,,3500 Watt,Cakung,"Cakung, Jakarta Timur","Disewakan rumah siap huni dalam cluster di JGC, Cakung Jakarta Timur

LT 148m²
LB +/-200m²
KT 4+1
KM 3+1
2 lantai
2 unit AC, Kitset, Gorden
PAM
PLN 3500W

Harga 88jt/thn nego

#LL.M2",Jakarta Timur,Lainnya,https://www.rumah123.com/properti/jakarta-timur/hor38987722/,5,Bagus,Rp 88 Juta/tahun,200 m²,Rumah di Cluster JGC Cakung Jakarta Timur Dengan Semi Furnished dan Bagus Siap Huni,,2
4,500 m²,,Lainnya,Ungasan,"Ungasan, Badung","CM745 leashold villa ungasan jimbaran kuta badung bali dekat gwl melasti beach kampus unud nusa dulu uluwatu pecatu
min 5 up to 25years++
2 Unit Ungasan Charming House Melasti Beach :
Land size +- 500m²
4 Bed + 4 Bath
2 Kitchens 
2 Living Rooms
1 Private Pool & Garden
2 Storage/Laundry Rooms
2 Carport
Furnished
Price 5,5 billion 25 year",Badung,SHM,https://www.rumah123.com/properti/badung/hor19588653/,4,Bagus,"Rp 5,5 Miliar/tahun",200 m²,Cm745 Leashold Villa Ungasan Jimbaran Kuta Badung Bali Dekat Gwl Melasti Beach Kampus Unud Nusa Dulu Uluwatu Pecatu,1,1
2,96 m²,,2200 Watt,Batu Ampar,"Batu Ampar, Balikpapan","Rumah 2 lantai di Batu Ampar, Balikpapan.

Disewakan rumah di wilayah yang tenang. Properti 2 lantai ini berada di lingkungan strategis.

Kategorinya adalah sebagai berikut:

  - Kamar Tidur: 3
  - Kamar Mandi: 2
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Daya Listrik: 2200 W
  - Hadap: Utara
  - Kondisi Perabotan: Unfurnished

Tentunya properti ini layak untuk anda dapatkan karena:

  - Dekat Fasilitas Kesehatan.
  - Dekat Akses Bandara.
  - Dekat Pusat Perbelanjaan.

Properti berikut telah lengkap dengan fasilitas:

  - Keamanan 24 jam.
  - One Gate System.

Lokasi rumah berikut mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Hanya Rp. 5.416.667, anda bisa langsung dapatkan rumah istimewa di daerah Batu Ampar ini.

Tersedia juga untuk rental period Yearly.",Balikpapan,SHM,https://www.rumah123.com/properti/balikpapan/hor19441657/,3,Bagus,Rp 65 Juta/tahun,148 m²,RUMAH DI PERUMAHAN BATU AMPAR LESTARI BALIKPAPAN,,2
2,,,Lainnya,Kerobokan,"Kerobokan, Badung","House for Rent with ricefield view

Peaceful neighborhood
Cozy and warm atmosphere
Ideal for relaxing and unwinding
Close to local shops, schools

3 bedrooms (1 rooms with AC)
1 housemaid's room
2 bathrooms with water heater
1 storeroom
Living room
Kitchen
Car Parking
Rice field view
Electricity 3.500.000 watt

5 minutes to Seminyak

3 minutes to Denpasar

Minimal rental : 2 years

Jl. Gunung Salak, Kerobokan, Bali",Badung,Lainnya,https://www.rumah123.com/properti/badung/hor39392756/,4,,Rp 100 Juta/tahun,,"Rental - House with ricefield view  in Gunung Salak, Kerobokan, Bali",,
5,218 m²,,3500 Watt,Daan Mogot,"Daan Mogot, Jakarta Barat","Disewakan
Rumah CASA JARDIN

Posisi Hook
LT 218 (lebar 15)
LB 210
3 lantai
5 KT
5 KM
Listrik 3.500
Air PAM
Furnished
SHM
Carport 1
Row jalan 2 mobil
Hadap timur laut
Hrg sewa 250jt/th

Ivon Lazuardi
08.1234.791119
Profin Realty",Jakarta Barat,SHM,https://www.rumah123.com/properti/jakarta-barat/hor39407170/,5,,Rp 250 Juta/tahun,210 m²,Rumah 3 Lantai Posisi Hook Ada Taman Samping Furnished Siap Huni Terletak Di Komplek Perumahan Yang Asri Dan Tenang Casa Jardin Daan Mogot,1,3
4,670 m²,,10000 Watt,Cikini,"Cikini, Jakarta Pusat","Rumah For Rent Jakarta Pusat DISEWAKAN TEMPAT USAHA LOKASI KOMERSIL DI JAKARTA PUSAT, JARANG ADA !

LUAS TANAH 670m2
LUAS BAGUNAN 450m2 
LOKASI KOMERSIL DI JAKARTA PUSAT
DISEWAKAN 1,6 M (Nepis)",Jakarta Pusat,SHM,https://www.rumah123.com/properti/jakarta-pusat/hor38894465/,,,"Rp 1,6 Miliar/tahun",450 m²,TEMPAT USAHA LOKASI ELIT & STRATEGIS DI CIKINI RAYA,,1
2,240 m²,,Lainnya,Pegadungan,"Pegadungan, Jakarta Barat","DISEWAKAN
Rumah Citra 6 Blue Ginger
Kondisi rapi dan siap huni
10 x 24
2.5 lantai
4 + 1 kamar tidur
200 juta/thn nego






















































hen",Jakarta Barat,SHM,https://www.rumah123.com/properti/jakarta-barat/hor39453299/,4,Bagus,Rp 200 Juta/tahun,475 m²,Disewakan rumah uk 10x24 di citra garden 6 jakarta barat,2,3
3,128 m²,,Lainnya,Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung","LT128 LB150
KT4+1 KM3
Full Furnished

Sewa 160jt/th min.2th

Jual3,65M",Bandung,SHM,https://www.rumah123.com/properti/bandung/hor18874305/,4,Bagus,Rp 160 Juta per tahun,150 m²,Lux Kt4+1 Fullfurnished Lb150 Km3 Lt128,2,2
3,375 m²,,4400 Watt,Sentul City,"Sentul City, Bogor","Beberapa alasan mengapa membeli Property di kawasan Sentul City ini : 
- Investasi menjanjikan pertahun.
- Sertifikat terjamin. 
- Exit tol Sentul City langsung menuju area kawasan perumahan. 
- Aman (one gate, one cluster security 24 jam). 
- Udara bersih, sejuk, segar. 
- Kontur tanah berbukit (upslope, level, downslope). 
- Bebas banjir areal luas 3100 hektar. 
- View indah (golf, danau, sungai pegunungan). 
- Dekat dengan Fasilitas Umum dan Sosial Seperti IKEA, AEON MALL, RS EMC Sentul, Wisata Jungle Land, Pasar Bersih, Pasar Ah poong Sentul, Eco Park, Sentul Highlands Golf Club, Taman Budaya Edutainment Centre, SICC Sentul, Hotel Harris, Wattana Hotel, Savana Hotel, Sampoerna Academy, Sekolah Pelita Harapan, BPK Penabur Fajar Hidayah, Universitas Trisakti, Universitas Tazkia dll",Bogor,HGB,https://www.rumah123.com/properti/bogor/hor19587395/,4,Bagus,Rp 95 Juta/tahun,325 m²,"Rumah Kontrakan Include Kitchen Set dan AC di Sentul City, Bogor",1,1
4,180 m²,,Lainnya,Sukasari,"Sukasari, Bandung","For Rent 

Disewakan rumah siap pakai bisa kantor di komplek elite setra duta sarijadi Bandung 

Alamat rumah : setraduta

Luas tanah : 240
Luas bangunan : 180
SHM
Hadap selatan 

Kamar tidur : 4 ( 3 dilantai atas ) 
Study room conecting dg kamar utama . 
Kamar mandi : 2
Toilet tamu : dilantai 1 
Kmr pembantu : 1
Kme mandi pembantu : 1
Listrik : 2200
Air : artesis
Dapur bersih dilantai 1 
Dapur kotor dilantai bawah 
Garasi : 2 mobil 
Carport : 2 mobil 

Selling point 
Strategis dekat tol Pasteur 
Dekat univ Maranatha 
Dekat  mall PVJ
Dekat kuliner dan perkantoran 

Harga sewa Rp 90jt/th nego
Min sewa 2 th
Deposit ada
Yudha",Bandung,SHM,https://www.rumah123.com/properti/bandung/hor39288823/,5,Bagus,Rp 90 Juta/tahun,240 m²,Rumah Siap Huni Bisa Kantor Di Komplek Elite Setra Duta Bandung,2,2
1,55 m²,,2200 Watt,Kalideres,"Kalideres, Jakarta Barat","Rumah cantik dalam kluster citra 3
siap huni
dekat sekolah maha bodi",Jakarta Barat,SHM,https://www.rumah123.com/properti/jakarta-barat/hor39125015/,2,Bagus,Rp 36 Juta/tahun,100 m²,Rumah Cantik Dalam.kluster Citra 3 Permata Palem Jalan.dpn.luas,1,2
2,150 m²,,Lainnya,Denpasar Selatan,"Denpasar Selatan, Denpasar","Dijual / Dikontrakkan Rumah di palapa 
One gate sistem .
Hanya ada 5 rumah di sekitar .
Hunian sangat tenang dan nyaman .
LT 150m2
LB 100m2 ada dack lantai 2
3 KT
2 KM
Dinning & Living Room
Car Port 
Listrik 2200
PDAM
IMB 
Full Furnish & AC
Tinggal Bawa Diri saja  .
Tembus 3 akses , Sanur , Renon , Rs Bali Mandara , Pintu tol pesanggaran , sangat strategis 

Harga jual 1.750M
Harga Sewa 66 jt / tahun 

kmart
sxz",Denpasar,SHM,https://www.rumah123.com/properti/denpasar/hor39397311/,3,Bagus,Rp 66 Juta/tahun,100 m²,Rumah Full Furnished Palapa Sidakarya,1,1
5,1200 m²,,16500 Watt,Pondok Indah,"Pondok Indah, Jakarta Selatan","Hubungi Whatsapp 08118623xxx
Kolam renang luas
Rumah halaman luas
Bangunan minimalis kokoh
Keamanan komplek 24 jam
Lokasi sangat strategis
Kondisi semi furnish siap masuk",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor14730315/,5,Bagus,Rp 500 Juta/tahun,400 m²,Rumah Besar Murah Pondok Indah,2,1
5,673 m²,,23000 Watt,Menteng,"Menteng, Jakarta Pusat","Disewakan Cepat Rumah Mewah  Furnish Ada Home Theater dan Double Gate  Harga Rp.1,7 M an Lokasi Strategis Area Pejabat Ambassy Kedutaan Dan Dekat Mega Kuningan Dan Kebayoran Baru Dan Senayan Dan Sudirman Area  Menteng Jakarta Pusat

LT 673M2
LB 800M2
 5 KT
5 KMANDI
1WC TAMU
HOME THEATRE, 
KOLAM RENANG,
RUANG PERPUSTAKAAN, LISTRIK 41.500 WATT, 
5 SALURAN TELP (PABX), 
2 KAMAR PEMBANTU DAN 2 KAMAR MANDI  PEMBANTU

Harga $.9.000/ month",Jakarta Pusat,SHM,https://www.rumah123.com/properti/jakarta-pusat/hor39175288/,5,Bagus,"Rp 1,6 Miliar/tahun",800 m²,"Disewakan Cepat Rumah Mewah Furnish Ada Home Theater Dan Double Gate Harga Rp.1,6 Mlokasi Strategis Area Pejabat Ambassy Kedutaan Dan Dekat Mega Kuningan Dan Kebayoran Baru Dan Senayan Dan Sudirman Area Menteng Jakarta Pusat",9,2
3,750 m²,,Lainnya,Cilandak,"Cilandak, Jakarta Selatan","For Rent
RUMAH BAGUS AREA INTAN RSPP,Cilandak, Jakarta Selatan

Harga sewa Rp 450juta per tahun.
------------------------
Spesifikasi properti :
• Rumah tropis siap huni
• Luas tanah 750 m²
• Luas bangunan 500 m²
• 2 lantai
• 4 kamar tidur
• 4 kamar mandi
• 6 parking space
• Taman depan & belakang luas
• Swimming pool
• Lapangan basket
• Siap huni
• Bisa untuk hunian dan kantor
• Bebas banjir
• Dekat stasiun MRT Fatmawati, Citos, RS Fatmawati & TB Simarupang
• Dekat gerbang toll JORR Cipete",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor16805322/,4,Bagus,Rp 450 Juta/tahun,500 m²,Rumah Asri Lokasi Elite Jalan Lebar Dekat Citos Mrt Cilandak,4,2
3,218 m²,,Lainnya,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Kebayoran Baru,
 
Luas tanah 218 m2, lb kira2 200 m2

Dibawah KT 3, KM 2, K pmbt, KM pembnt, gudang , carport, ruang jemur , halaman serba guna samping kiri

Atas 1 KT besar + kmr mandi
Listrik 13.000 watt token

Harga sewa 260jt per thn nego
min sewa 2 thn
Sec dep 1 bln sewa
PPH sewa ditanggung penyewa",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor19488285/,4,Bagus,Rp 260 Juta/tahun,200 m²,Rumah 2lantai lokasi strategis untuk kantor atau rumah tinggal,1,2
3,611 m²,,Lainnya,Pondok Indah,"Pondok Indah, Jakarta Selatan","Rumah bergaya country dengan banyak elemen kayu, halaman luas, asri, nyaman dan aman. Jendela besar, sirkulasi udara bagus. Kolam renang besar.",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor38919816/,4,,"Rp 52,8 Juta/bulan",400 m²,Disewakan: Rumah Pondok Indah Bergaya Country 4 Kamar Tidur Nyaman Aman 3200 Usd,3,3
4,365 m²,,Lainnya,Kemang,"Kemang, Jakarta Selatan","*Disewakan Rumah Cluster Mewah Kemang LB 879m2 +Swimming Pool @600 jt/thn*

SHGB,Selatan,3 lt,SF
LT/LB 365/879m2
KT/KM 4+2/3+1
Living Room, Dining Room, Multifunction Room, Study Room, Wet &Dry Kitchen
23K W, 10 AC
Swimming Pool
Garasi 3 mobil
Compound Fee : 6jt/bln ( kebersihan, listrik common area, pool maintenance)

fx",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39362819/,6,Bagus,Rp 600 Juta/tahun,879 m²,Disewakan Rumah Cluster Mewah Kemang Ada Pool,,2
3,250 m²,,Lainnya,Lebak Bulus,"Lebak Bulus, Jakarta Selatan","Rumah di sewa area Lebak bulus dekat MRT station 
harga masih bisa nego
lokasi rumah sunyi sepi dan dekat MRT station
row jalan 2 mobil",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor38962806/,5,Bagus,Rp 200 Juta/tahun,300 m²,Rumah Di Sewakan Area Lebak Bulus Dekat Mrt Station,1,2
4,300 m²,,5500 Watt,Tebet,"Tebet, Jakarta Selatan","Disewakan Rumah di Tebet Barat Dalam VI – Jakarta Selatan

SPESIFIKASI:
Luas Tanah: 300 m²
Luas Bangunan: 450 m²
Jumlah Lantai: 2
Kamar Tidur: 5 + 1
Kamar Mandi: 4 + 1
Daya Listrik: 5.500 VA
Sumber Air: Air tanah
Garasi: 2 mobil
Carport: 1 mobil
Legalitas: SHM (Sertifikat Hak Milik)

Keterangan Tambahan:
– Rumah luas dan kokoh, cocok untuk tempat tinggal keluarga besar atau kantor
– Lingkungan tenang dan aman
– Akses mudah ke MT Haryono, stasiun KRL, pusat kuliner dan bisnis Tebet
– Jalan depan rumah lebar, bisa papasan mobil

Hubungi sekarang untuk info lebih lanjut atau jadwalkan survei!",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39316598/,5,Bagus,Rp 280 Juta/tahun,450 m²,Disewakan Rumah Di Tebet Barat Dalam Vi – Jakarta Selatan,1,2
2,120 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","DISEWAKAN RUMAH LAYAR PERMAI PIK

Uk 8x15 
Kamar tidur 4+1
Kamar mandi 2+1
3 Lantai + Basement 
5 AC
Baru renov 2022
Rapih, Siap huni
WNI Only

HARGA SEWA : 235JT/THN
NEGO 

UNTUK MELIHAT SHOW UNIT & INFO LEBIH :
HENDY - LOT PROPERTY
No. 085659379xxx (WA/CALL)
[URL= https:/wa.me/c/6285659379xxx]
IG: ndylotproperty",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39411400/,4,Bagus,Rp 235 Juta/tahun,412 m²,DISEWAKAN RUMAH LAYAR PERMAI PIK1 8X15 SEMI FURNISH 3LT RAPIH,2,3
2,105 m²,,3500 Watt,BSD,"BSD, Tangerang","DISEWA

RUMAH DI THE GREEN

 
 Lt :  105 m² (7 x 15)
 Lb : ± 120 m² 
 Kt : 3
 Km : 2
 Listrik : 3600 watts
 Air : PAM
 Hadap : Selatan
 Full furnish 

 Harga 70 Jt / Thn (nego)

Lili Kamal
0813.2377.4xxx
Gading Pro Alsut",Tangerang,Lainnya,https://www.rumah123.com/properti/tangerang/hor38841786/,3,Bagus,Rp 70 Juta/tahun,120 m²,DISEWAkan Cepat  RUMAH Bagus DI THE GREEN BSD,,2
3,160 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","Disewa Rumah PIK Golf Island 4bedrooms uk 160m2 FULL MARMER MEWAH ELEGANT JAKARTA UTARA 

Rumah PIK CLUSTER EKSLUSIF 
2lt
LT160m²
LB 320M²
4+1bedrooms
3+1bathrooms
2 living room
Bangunan luas
Full marmer
Full interior duco
Elegant design
Harga 400jt per thn nego",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39233321/,4,Bagus,Rp 400 Juta/tahun,320 m²,Disewa Rumah PIK Golf Island 4bedrooms uk 160m2 FULL MARMER MEWAH ELEGANT JAKARTA UTARA,1,
4,150 m²,,Lainnya,Pantai Indah Kapuk 2,"Pantai Indah Kapuk 2, Jakarta Utara","Rumah HOEK TAHAP 1 FULL FURNISH cluster Virginia di PIK 2

Cluster aman 
Ukuran 10x15m
Kamar tidur 4+1 
Kamar mandi 4
FULL FURNISH

Sewa Rp240juta/tahun NEGO
Min 2 thn
SelAv",Jakarta Utara,Lainnya,https://www.rumah123.com/properti/jakarta-utara/hor39411265/,4,Bagus,Rp 240 Juta/tahun,150 m²,Disewakan Rumah Posisi Hook Tahap 1 Full Furnish Cluster Virginia PIK 2,,1
3,153 m²,,3500 Watt,Gading Serpong,"Gading Serpong, Tangerang","Disewakan RUMAH CLUSTER FIORDINI Illago Paramount Gading Serpong

▪︎ LT 153 ( 9x 17 )
▪︎ LB 154
▪︎ KT 3+1
▪︎ KM 3+1
▪︎ Kondisi Rapi siap Huni
▪︎ Hadap Selatan
▪︎ Listrik 3500 watt
▪︎ Unfurnished 

Harga 85Jt / tahun


Hubungi : 
Deasy – GP Alsut
08170133xxx
//stefen",Tangerang,Lainnya,https://www.rumah123.com/properti/tangerang/hor38857609/,3,Bagus,Rp 85 Juta/tahun,154 m²,Disewakan Rumah Bagus Rapi Siap Huni Cluster Fiordini Gading Serpong,,2
2,385 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","Disewakan MURAH Rumah HOEK di Cluster Camar, PIK, Jakarta Utara.
( KLOM1ars8hel0ina ).


Luas Tanah : 385 m² ( 16,5 x 23 m² ).
Luas Bangunan : ± 340 m².
2 ½ Lantai.
5 Kamar Tidur.
2 Kamar Mandi.
Garasi utk 1 Mobil.
Car Port utk 2 - 3 Mobil.
Air PAM.
ROW Lebar Jalan bisa 2 Mobil lega.

Harga Sewa = Rp 180 Juta per Tahun.
Minimal Sewa 2 Tahun.
Deposit Sewa = Rp 30 Juta.



DhT - M6 PIK.",Jakarta Utara,Lainnya,https://www.rumah123.com/properti/jakarta-utara/hor19595663/,5,Bagus,Rp 180 Juta/tahun,340 m²,"Disewakan Rumah 2,5 Lantai Posisi Hook Cluster Camar PIK Jakarta Utara",,2
